time,open,high,low,close,tick_volume
2025.07.16 23:00,3349.594,3350.223,3345.269,3346.526,3420
2025.07.16 22:00,3350.161,3352.247,3346.224,3349.595,3840
2025.07.16 20:00,3347.116,3349.545,3346.272,3347.547,3819
2025.07.16 19:00,3350.325,3350.512,3346.014,3347.08,6871
2025.07.16 18:00,3354.758,3357.41,3349.036,3350.346,6423
2025.07.16 17:00,3349.076,3357.301,3348.744,3354.77,9512
2025.07.16 16:00,3343.524,3355.183,3338.958,3349.054,23854
2025.07.16 15:00,3338.162,3377.523,3336.092,3343.553,68411
2025.07.16 14:00,3326.855,3342.666,3319.529,3338.187,20259
2025.07.16 13:00,3334.531,3339.452,3321.938,3326.819,14649
2025.07.16 12:00,3339.219,3341.031,3330.951,3334.494,12509
2025.07.16 11:00,3334.92,3340.266,3333.695,3339.259,6834
2025.07.16 10:00,3340.022,3340.389,3334.039,3334.981,5563
2025.07.16 09:00,3342.042,3343.072,3338.973,3340.058,5586
2025.07.16 08:00,3337.824,3342.675,3337.721,3342.079,5075
2025.07.16 07:00,3339.288,3340.139,3335.993,3337.778,5672
2025.07.16 06:00,3338.156,3341.996,3337.758,3339.15,5983
2025.07.16 05:00,3338.198,3339.903,3335.601,3338.151,4893
2025.07.16 04:00,3334.281,3338.667,3332.798,3338.219,4697
2025.07.16 03:00,3326.189,3335.084,3325.899,3334.352,5455
2025.07.16 02:00,3330.987,3331.573,3325.053,3326.224,5206
2025.07.16 01:00,3330.629,3334.977,3328.851,3330.966,7366
2025.07.16 00:00,3331.092,3332.596,3328.82,3330.612,5154
2025.07.15 23:00,3326.584,3331.78,3326.29,3331.056,3368
2025.07.15 22:00,3325.035,3327.692,3325.01,3326.606,2746
2025.07.15 20:00,3330.408,3331.019,3324.792,3325.267,3194
2025.07.15 19:00,3328.842,3331.221,3326.421,3330.455,4833
2025.07.15 18:00,3328.186,3331.986,3325.786,3328.877,5601
2025.07.15 17:00,3329.298,3331.382,3325.852,3328.179,6491
2025.07.15 16:00,3328.957,3330.312,3320.218,3329.274,11076
2025.07.15 15:00,3348.022,3349.939,3325.341,3328.982,16005
2025.07.15 14:00,3346.464,3352.17,3342.406,3347.989,13874
2025.07.15 13:00,3348.85,3352.399,3334.37,3346.489,20471
2025.07.15 12:00,3354.892,3360.391,3346.428,3348.813,15390
2025.07.15 11:00,3361.278,3362.105,3353.954,3354.932,7201
2025.07.15 10:00,3363.377,3366.356,3361.117,3361.258,5482
2025.07.15 09:00,3361.06,3364.721,3358.623,3363.37,6909
2025.07.15 08:00,3364.3,3365.629,3356.53,3361.025,8645
2025.07.15 07:00,3358.189,3365.448,3357.466,3364.347,6612
2025.07.15 06:00,3362.202,3364.155,3357.637,3358.151,7036
2025.07.15 05:00,3360.232,3365.194,3360.232,3362.237,5253
2025.07.15 04:00,3357.853,3361.426,3357.58,3360.241,4783
2025.07.15 03:00,3350.872,3358.362,3350.719,3357.841,5686
2025.07.15 02:00,3346.568,3352.03,3345.737,3350.902,6035
2025.07.15 01:00,3347.597,3350.648,3345.969,3346.585,5902
2025.07.15 00:00,3345.299,3349.391,3344.721,3347.626,4624
2025.07.14 23:00,3345.722,3346.556,3343.945,3345.337,3274
2025.07.14 22:00,3343.626,3345.792,3341.301,3345.792,2980
2025.07.14 20:00,3344.16,3345.623,3341.217,3342.572,3559
2025.07.14 19:00,3348.936,3350.486,3343.202,3344.125,5703
2025.07.14 18:00,3351.026,3351.221,3347.848,3348.872,4396
2025.07.14 17:00,3347.794,3351.697,3347.398,3351.044,5361
2025.07.14 16:00,3345.044,3349.253,3343.082,3347.724,6347
2025.07.14 15:00,3343.097,3349.726,3342.466,3345.105,8625
2025.07.14 14:00,3355.19,3356.311,3340.971,3343.045,12990
2025.07.14 13:00,3350.136,3359.073,3347.139,3355.238,13321
2025.07.14 12:00,3364.192,3366.632,3349.376,3350.103,13007
2025.07.14 11:00,3372.02,3373.041,3363.917,3364.169,7057
2025.07.14 10:00,3370.196,3374.647,3369.76,3372.007,6026
2025.07.14 09:00,3365.901,3370.351,3364.034,3370.205,5636
2025.07.14 08:00,3371.956,3372.62,3365.369,3365.9,6998
2025.07.14 07:00,3368.834,3375.078,3366.581,3371.948,9175
2025.07.14 06:00,3357.613,3369.652,3356.652,3368.882,8382
2025.07.14 05:00,3359.742,3360.419,3353.738,3357.649,7370
2025.07.14 04:00,3356.952,3361.682,3353.735,3359.794,6391
2025.07.14 03:00,3357.435,3359.663,3355.402,3356.964,5652
2025.07.14 02:00,3358.709,3359.583,3353.865,3357.393,7413
2025.07.14 01:00,3367.582,3370.168,3356.993,3358.747,11646
2025.07.14 00:00,3367.731,3373.284,3364.916,3367.628,9239
2025.07.13 23:00,3369.261,3374.017,3366.326,3367.772,8255
2025.07.13 22:00,3361.295,3371.157,3359.658,3369.222,9706
2025.07.11 20:00,3356.459,3358.959,3353.605,3355.105,3741
2025.07.11 19:00,3356.064,3359.753,3355.534,3356.407,5888
2025.07.11 18:00,3353.38,3358.482,3353.264,3356.117,5953
2025.07.11 17:00,3353.779,3354.104,3349.232,3353.345,7252
2025.07.11 16:00,3358.884,3359.717,3352.804,3353.809,8851
2025.07.11 15:00,3361.124,3368.733,3356.854,3358.915,12096
2025.07.11 14:00,3351.889,3363.853,3350.189,3361.167,16737
2025.07.11 13:00,3355.127,3359.26,3350.068,3351.845,19259
2025.07.11 12:00,3347.526,3357.059,3344.356,3355.081,12685
2025.07.11 11:00,3345.053,3350.305,3342.029,3347.507,8047
2025.07.11 10:00,3339.486,3348.248,3339.486,3345.011,7454
2025.07.11 09:00,3333.119,3340.059,3332.708,3339.449,6907
2025.07.11 08:00,3341.789,3343.795,3332.822,3333.087,9393
2025.07.11 07:00,3332.52,3342.264,3331.086,3341.833,8555
2025.07.11 06:00,3334.051,3343.827,3332.076,3332.567,9309
2025.07.11 05:00,3331.964,3341.676,3331.964,3334.02,9143
2025.07.11 04:00,3333.744,3335.389,3329.505,3331.999,4594
2025.07.11 03:00,3332.645,3336.042,3332.155,3333.765,4575
2025.07.11 02:00,3329.552,3335.015,3327.173,3332.62,6414
2025.07.11 01:00,3330.58,3331.604,3325.25,3329.569,9562
2025.07.11 00:00,3323.764,3336.187,3323.621,3330.627,10670
2025.07.10 23:00,3323.229,3326.401,3322.918,3323.808,3518
2025.07.10 22:00,3325.207,3326.476,3321.84,3323.271,4770
2025.07.10 20:00,3324.842,3325.3,3323.348,3324.489,3068
2025.07.10 19:00,3321.551,3325.908,3321.363,3324.819,5520
2025.07.10 18:00,3317.291,3321.854,3316.431,3321.513,5288
2025.07.10 17:00,3315.016,3318.641,3314.649,3317.278,5612
2025.07.10 16:00,3319.711,3320.003,3312.108,3315.138,6586
2025.07.10 15:00,3314.96,3321.515,3314.558,3319.754,7256
2025.07.10 14:00,3312.742,3321.543,3310.017,3314.931,13327
2025.07.10 13:00,3323.746,3329.458,3311.935,3312.836,17975
2025.07.10 12:00,3320.424,3326.089,3317.966,3323.783,9920
2025.07.10 11:00,3325.341,3330.318,3318.331,3320.411,8576
2025.07.10 10:00,3326.507,3328.719,3322.214,3325.3,6608
2025.07.10 09:00,3328.602,3330.223,3323.273,3326.474,6366
2025.07.10 08:00,3321.071,3330.141,3319.895,3328.63,5887
2025.07.10 07:00,3325.211,3329.486,3319.867,3321.047,7105
2025.07.10 06:00,3321.149,3328.463,3320.902,3325.252,6547
2025.07.10 05:00,3322.184,3325.055,3320.671,3321.308,5515
2025.07.10 04:00,3315.682,3322.56,3314.806,3322.139,4268
2025.07.10 03:00,3319.216,3320.19,3315.362,3315.799,4918
2025.07.10 02:00,3322.069,3323.633,3318.141,3319.156,5556
2025.07.10 01:00,3317.704,3326.415,3316.401,3322.181,7840
2025.07.10 00:00,3317.559,3321.989,3316.617,3317.746,7135
2025.07.09 23:00,3319.473,3319.723,3315.65,3317.66,4010
2025.07.09 22:00,3315.287,3321.104,3314.721,3319.464,3843
2025.07.09 20:00,3315.645,3315.879,3311.59,3313.846,3355
2025.07.09 19:00,3311.377,3316.874,3310.951,3315.677,5700
2025.07.09 18:00,3309.596,3313.683,3308.081,3311.42,5558
2025.07.09 17:00,3311.906,3314.64,3308.07,3309.498,6003
2025.07.09 16:00,3309.555,3313.324,3307.889,3311.891,5892
2025.07.09 15:00,3312.311,3312.889,3306.338,3309.606,8023
2025.07.09 14:00,3300.167,3312.934,3299.562,3312.275,12322
2025.07.09 13:00,3296.329,3305.233,3291.823,3300.27,15164
2025.07.09 12:00,3284.976,3297.481,3284.976,3296.365,10201
2025.07.09 11:00,3295.576,3295.944,3283.168,3284.936,7812
2025.07.09 10:00,3289.116,3295.951,3288.197,3295.552,6212
2025.07.09 09:00,3285.082,3290.425,3284.345,3289.173,7029
2025.07.09 08:00,3291.822,3292.677,3282.626,3285.04,9201
2025.07.09 07:00,3292.242,3295.959,3288.207,3291.852,9940
2025.07.09 06:00,3289.484,3292.795,3285.495,3292.194,9635
2025.07.09 05:00,3293.898,3297.833,3288.964,3289.441,8194
2025.07.09 04:00,3293.244,3296.359,3291.192,3293.965,5123
2025.07.09 03:00,3288.536,3294.763,3284.933,3293.252,8932
2025.07.09 02:00,3301.818,3303.02,3286.295,3288.57,10399
2025.07.09 01:00,3307.109,3307.305,3299.262,3301.838,9232
2025.07.09 00:00,3302.341,3308.003,3301.815,3307.084,7407
2025.07.08 23:00,3301.616,3303.923,3297.199,3302.277,6226
2025.07.08 22:00,3303.13,3304.074,3300.335,3301.589,4030
2025.07.08 20:00,3303.02,3303.783,3299.326,3301.488,3772
2025.07.08 19:00,3305.438,3306.163,3302.379,3302.992,5406
2025.07.08 18:00,3306.304,3308.191,3300.601,3305.401,7232
2025.07.08 17:00,3300.518,3310.422,3299.306,3306.348,13624
2025.07.08 16:00,3298.249,3301.572,3295.912,3300.468,9863
2025.07.08 15:00,3296.662,3300.322,3287.041,3298.241,15338
2025.07.08 14:00,3315.236,3315.847,3294.284,3296.625,20642
2025.07.08 13:00,3328.242,3328.65,3314.728,3315.27,15593
2025.07.08 12:00,3325.014,3329.864,3324.697,3328.206,7734
2025.07.08 11:00,3324.658,3327.484,3319.94,3324.971,6674
2025.07.08 10:00,3322.045,3327.1,3320.395,3324.621,5599
2025.07.08 09:00,3323.612,3326.736,3321.088,3322.038,7559
2025.07.08 08:00,3333.852,3333.852,3323.259,3323.725,9766
2025.07.08 07:00,3335.798,3339.5,3330.509,3333.893,7333
2025.07.08 06:00,3334.024,3336.024,3330.774,3335.743,6783
2025.07.08 05:00,3329.556,3336.57,3329.486,3334.011,5731
2025.07.08 04:00,3331.398,3332.827,3327.329,3329.612,5294
2025.07.08 03:00,3334.47,3335.459,3329.595,3331.469,5169
2025.07.08 02:00,3334.777,3338.035,3332.793,3334.531,7216
2025.07.08 01:00,3334.23,3336.971,3329.717,3334.86,10230
2025.07.08 00:00,3334.697,3337.314,3331.148,3334.261,9204
2025.07.07 23:00,3339.8,3340.135,3333.899,3334.653,5573
2025.07.07 22:00,3340.98,3345.857,3338.89,3339.804,5566
2025.07.07 20:00,3337.025,3338.067,3335.393,3336.468,3512
2025.07.07 19:00,3334.302,3340.438,3334.302,3336.981,5681
2025.07.07 18:00,3331.911,3335.706,3328.439,3334.291,6388
2025.07.07 17:00,3327.404,3335.818,3327.31,3332.018,8421
2025.07.07 16:00,3320.784,3328.091,3320.082,3327.367,9455
2025.07.07 15:00,3318.049,3322.031,3316.114,3320.839,6445
2025.07.07 14:00,3316.333,3321.396,3313.293,3318.094,10639
2025.07.07 13:00,3309.661,3317.073,3306.199,3316.297,13773
2025.07.07 12:00,3301.94,3312.723,3300.376,3309.551,15190
2025.07.07 11:00,3302.114,3307.615,3299.774,3301.982,12511
2025.07.07 10:00,3308.941,3310.697,3296.296,3302.079,11350
2025.07.07 09:00,3310.112,3311.929,3306.103,3308.996,7594
2025.07.07 08:00,3302.175,3312.763,3301.231,3310.169,8215
2025.07.07 07:00,3309.827,3313.315,3300.648,3302.217,9387
2025.07.07 06:00,3313.422,3315.215,3308.333,3309.878,9272
2025.07.07 05:00,3307.719,3315.104,3306.972,3313.467,8313
2025.07.07 04:00,3310.892,3312.359,3305.219,3307.706,8078
2025.07.07 03:00,3308.903,3315.282,3307.07,3310.848,7808
2025.07.07 02:00,3316.587,3317.778,3306.017,3308.943,9547
2025.07.07 01:00,3326.535,3327.691,3306.618,3316.554,15371
2025.07.07 00:00,3328.83,3329.726,3321.717,3326.505,8259
2025.07.06 23:00,3333.505,3334.487,3326.187,3328.853,6336
2025.07.06 22:00,3341.408,3341.911,3332.39,3333.456,5696
2025.07.04 16:00,3332.357,3335.958,3332.222,3335.07,2598
2025.07.04 15:00,3333.21,3333.973,3330.868,3332.384,3835
2025.07.04 14:00,3333.866,3334.239,3330.855,3333.212,5915
2025.07.04 13:00,3333.888,3338.059,3332.254,3333.856,7090
2025.07.04 12:00,3334.791,3337.83,3331.328,3333.931,6703
2025.07.04 11:00,3336.776,3337.797,3334.35,3334.795,4772
2025.07.04 10:00,3334.373,3338.074,3331.466,3336.799,5783
2025.07.04 09:00,3342.803,3343.099,3332.974,3334.403,6872
2025.07.04 08:00,3342.95,3344.247,3340.824,3342.804,5393
2025.07.04 07:00,3342.664,3343.782,3336.425,3342.947,7380
2025.07.04 06:00,3339.569,3345.087,3339.208,3342.64,6671
2025.07.04 05:00,3340.81,3342.266,3338.371,3339.475,5117
2025.07.04 04:00,3338.307,3342.252,3337.973,3340.817,5151
2025.07.04 03:00,3327.29,3338.948,3326.126,3338.35,5601
2025.07.04 02:00,3330.088,3332.443,3327.124,3327.371,5900
2025.07.04 01:00,3328.987,3334.281,3326.429,3330.056,6967
2025.07.04 00:00,3330.875,3331.12,3325.869,3328.996,5389
2025.07.03 23:00,3329.036,3332.025,3328.526,3330.871,4519
2025.07.03 22:00,3326.167,3329.629,3323.582,3329.07,3244
2025.07.03 20:00,3328.713,3328.911,3325.321,3326.687,2065
2025.07.03 19:00,3329.1,3329.532,3327.011,3328.749,2444
2025.07.03 18:00,3329.069,3330.286,3327.843,3329.132,2492
2025.07.03 17:00,3333.827,3334.862,3328.839,3329.141,4315
2025.07.03 16:00,3328.106,3334.714,3325.646,3333.866,6381
2025.07.03 15:00,3324.636,3331.477,3323.047,3328.045,8727
2025.07.03 14:00,3332.21,3334.671,3323.417,3324.643,15344
2025.07.03 13:00,3324.519,3338.521,3322.058,3332.152,21224
2025.07.03 12:00,3346.041,3352.314,3311.535,3324.559,29351
2025.07.03 11:00,3353.077,3353.717,3342.985,3346.03,6855
2025.07.03 10:00,3345.673,3355.421,3344.817,3352.969,6124
2025.07.03 09:00,3356.183,3356.423,3343.844,3345.687,7790
2025.07.03 08:00,3353.096,3358.367,3351.65,3356.225,6508
2025.07.03 07:00,3361.823,3363.08,3352.628,3353.077,7758
2025.07.03 06:00,3359.345,3363.677,3356.488,3361.859,7566
2025.07.03 05:00,3350.794,3360.49,3350.152,3359.279,6898
2025.07.03 04:00,3347.437,3351.786,3347.384,3350.834,4334
2025.07.03 03:00,3351.008,3351.476,3345.487,3347.509,4997
2025.07.03 02:00,3345.994,3351.423,3345.724,3350.965,5939
2025.07.03 01:00,3344.826,3348.183,3341.88,3345.975,7820
2025.07.03 00:00,3349.444,3349.895,3343.471,3344.788,7623
2025.07.02 23:00,3361.958,3362.315,3348.754,3349.395,8964
2025.07.02 22:00,3358.427,3365.752,3358.424,3361.906,5353
2025.07.02 20:00,3358.302,3360.148,3355.577,3357.315,3530
2025.07.02 19:00,3354.913,3359.519,3354.63,3358.258,5199
2025.07.02 18:00,3349.584,3355.215,3348.486,3354.906,4530
2025.07.02 17:00,3348.626,3350.543,3347.378,3349.646,5301
2025.07.02 16:00,3340.943,3349.237,3340.943,3348.668,7178
2025.07.02 15:00,3342.998,3343.839,3338.677,3341.021,9210
2025.07.02 14:00,3337.479,3343.599,3333.818,3342.961,10021
2025.07.02 13:00,3346.595,3346.62,3334.9,3337.44,15007
2025.07.02 12:00,3342.214,3351.117,3337.666,3346.621,14200
2025.07.02 11:00,3344.298,3347.711,3339.696,3342.199,6433
2025.07.02 10:00,3341.686,3345.758,3340.594,3344.261,5160
2025.07.02 09:00,3333.49,3342.298,3333.033,3341.636,6924
2025.07.02 08:00,3334.583,3338.054,3332.869,3333.558,6484
2025.07.02 07:00,3333.399,3336.836,3327.587,3334.614,9210
2025.07.02 06:00,3338.789,3339.366,3329.839,3333.507,8122
2025.07.02 05:00,3340.09,3343.951,3336.523,3338.756,6527
2025.07.02 04:00,3339.925,3342.033,3339.401,3340.084,4412
2025.07.02 03:00,3336.718,3342.063,3334.946,3339.959,6380
2025.07.02 02:00,3332.234,3338.225,3328.509,3336.764,8581
2025.07.02 01:00,3339.044,3342.877,3330.975,3332.194,10081
2025.07.02 00:00,3338.186,3344.987,3334.557,3339.009,9483
2025.07.01 23:00,3341.569,3341.874,3336.814,3338.152,5161
2025.07.01 22:00,3337.692,3343.826,3336.88,3341.515,5323
2025.07.01 20:00,3338.042,3340.363,3336.771,3338.959,3282
2025.07.01 19:00,3338.023,3340.155,3336.835,3338.005,5433
2025.07.01 18:00,3339.65,3339.921,3336.816,3337.933,4684
2025.07.01 17:00,3341.738,3342.197,3336.885,3339.695,7220
2025.07.01 16:00,3340.215,3343.523,3337.533,3341.723,8095
2025.07.01 15:00,3345.793,3346.684,3337.007,3340.228,13934
2025.07.01 14:00,3351.595,3354.405,3343.583,3345.678,15091
2025.07.01 13:00,3354.643,3355.548,3344.48,3351.512,15390
2025.07.01 12:00,3348.99,3358.015,3348.283,3354.683,12939
2025.07.01 11:00,3348.67,3353.082,3347.035,3349.01,8501
2025.07.01 10:00,3345.782,3349.716,3344.359,3348.643,6542
2025.07.01 09:00,3339.555,3348.118,3338.174,3345.755,7908
2025.07.01 08:00,3339.501,3342.432,3336.796,3339.525,7809
2025.07.01 07:00,3331.384,3339.897,3330.741,3339.497,9831
2025.07.01 06:00,3328.681,3334.567,3325.035,3331.347,8000
2025.07.01 05:00,3322.978,3332.368,3322.904,3328.707,7668
2025.07.01 04:00,3321.173,3323.108,3318.893,3322.98,4618
2025.07.01 03:00,3316.098,3322.644,3315.696,3321.161,6324
2025.07.01 02:00,3317.798,3319.45,3314.344,3316.124,7940
2025.07.01 01:00,3314.663,3320.968,3313.872,3317.842,9498
2025.07.01 00:00,3312.435,3314.839,3309.917,3314.722,6508
2025.06.30 23:00,3311.41,3312.582,3308.556,3312.441,5642
2025.06.30 22:00,3302.878,3314.602,3302.297,3311.45,5547
2025.06.30 20:00,3308.502,3309.33,3302.32,3303.195,4343
2025.06.30 19:00,3298.414,3309.446,3298.02,3308.534,7522
2025.06.30 18:00,3294.061,3299.606,3292.631,3298.414,5443
2025.06.30 17:00,3297.192,3298.535,3291.983,3294.048,6932
2025.06.30 16:00,3289.669,3297.51,3289.073,3297.227,6938
2025.06.30 15:00,3287.634,3290.782,3283.619,3289.553,8980
2025.06.30 14:00,3284.761,3289.612,3279.178,3287.647,11677
2025.06.30 13:00,3282.048,3287.062,3277.955,3284.791,12132
2025.06.30 12:00,3277.993,3288.981,3277.993,3282.089,8870
2025.06.30 11:00,3283.509,3283.821,3274.488,3277.932,8533
2025.06.30 10:00,3287.828,3288.833,3282.44,3283.455,5667
2025.06.30 09:00,3289.188,3289.188,3277.381,3287.791,10491
2025.06.30 08:00,3292.879,3296.558,3288.122,3289.186,7599
2025.06.30 07:00,3292.153,3296.842,3290.74,3292.873,7628
2025.06.30 06:00,3288.983,3295.551,3287.85,3292.123,8150
2025.06.30 05:00,3285.573,3291.417,3284.683,3288.997,7217
2025.06.30 04:00,3278.996,3286.354,3276.964,3285.686,5619
2025.06.30 03:00,3280.154,3282.822,3277.815,3278.981,6871
2025.06.30 02:00,3273.901,3283.297,3273.592,3280.186,9996
2025.06.30 01:00,3264.587,3275.962,3259.425,3273.862,14164
2025.06.30 00:00,3263.775,3269.786,3262.637,3264.626,9148
2025.06.29 23:00,3263.784,3270.917,3262.825,3263.805,9657
2025.06.29 22:00,3272.488,3274.234,3247.921,3263.811,18265
2025.06.27 20:00,3270.616,3275.496,3270.301,3274.598,4765
2025.06.27 19:00,3275.766,3276.561,3268.366,3270.574,7068
2025.06.27 18:00,3277.402,3278.39,3270.464,3275.773,8376
2025.06.27 17:00,3277.598,3282.773,3272.7,3277.353,9169
2025.06.27 16:00,3274.574,3278.629,3273.36,3277.558,7648
2025.06.27 15:00,3272.445,3277.493,3270.91,3274.655,12556
2025.06.27 14:00,3274.231,3278.062,3263.58,3272.407,19696
2025.06.27 13:00,3270.06,3274.422,3255.836,3274.143,28446
2025.06.27 12:00,3281.358,3282.328,3269.434,3270.1,19755
2025.06.27 11:00,3285.713,3287.99,3276.009,3281.389,10559
2025.06.27 10:00,3282.819,3290.959,3279.692,3285.613,8394
2025.06.27 09:00,3289.399,3289.83,3282.072,3282.797,9797
2025.06.27 08:00,3284.43,3291.126,3281.778,3289.427,11502
2025.06.27 07:00,3294.979,3295.392,3283.394,3284.458,13117
2025.06.27 06:00,3297.332,3299.92,3286.833,3294.888,13557
2025.06.27 05:00,3294.008,3300.922,3289.262,3297.103,10518
2025.06.27 04:00,3294.364,3297.58,3291.039,3293.969,8573
2025.06.27 03:00,3308.87,3310.923,3292.557,3294.318,11878
2025.06.27 02:00,3316.498,3320.341,3308.541,3308.891,8962
2025.06.27 01:00,3318.791,3322.012,3314.872,3316.427,9843
2025.06.27 00:00,3318.731,3319.936,3313.226,3318.808,7809
2025.06.26 23:00,3321.555,3323.729,3316.229,3318.758,5076
2025.06.26 22:00,3325.601,3325.842,3318.774,3321.513,5076
2025.06.26 20:00,3331.407,3332.327,3327.804,3328.215,3332
2025.06.26 19:00,3334.155,3334.329,3328.265,3331.301,5612
2025.06.26 18:00,3332.69,3334.906,3331.261,3334.127,5635
2025.06.26 17:00,3331.329,3336.501,3331.145,3332.718,7361
2025.06.26 16:00,3324.845,3333.325,3323.729,3331.328,8145
2025.06.26 15:00,3318.453,3324.937,3318.453,3324.808,9295
2025.06.26 14:00,3319.891,3323.898,3311.896,3318.411,16575
2025.06.26 13:00,3322.116,3328.7,3309.916,3319.925,28379
2025.06.26 12:00,3332.937,3344.056,3321.59,3322.06,15643
2025.06.26 11:00,3343.258,3344.094,3331.469,3332.921,7921
2025.06.26 10:00,3340.535,3343.469,3337.838,3343.253,5572
2025.06.26 09:00,3348.217,3348.792,3338.68,3340.549,9015
2025.06.26 08:00,3346.066,3350.37,3344.448,3348.256,8169
2025.06.26 07:00,3339.755,3347.239,3339.662,3346.051,7456
2025.06.26 06:00,3334.155,3340.367,3330.981,3339.782,8510
2025.06.26 05:00,3333.965,3338.25,3332.349,3334.218,6332
2025.06.26 04:00,3338.088,3338.126,3333.335,3333.983,4690
2025.06.26 03:00,3339.481,3343.223,3336.425,3337.97,6002
2025.06.26 02:00,3330.183,3341.814,3329.263,3339.476,7022
2025.06.26 01:00,3334.065,3336.775,3329.181,3330.222,9641
2025.06.26 00:00,3338.987,3339.381,3332.103,3334.028,7383
2025.06.25 23:00,3333.253,3340.158,3332.814,3339.028,5102
2025.06.25 22:00,3335.125,3335.589,3331.277,3333.211,4269
2025.06.25 20:00,3333.745,3335.674,3331.379,3332.385,3881
2025.06.25 19:00,3331.544,3336.068,3330.347,3333.706,5543
2025.06.25 18:00,3328.015,3331.855,3326.18,3331.583,5462
2025.06.25 17:00,3334.884,3335.418,3324.727,3328.042,8548
2025.06.25 16:00,3325.656,3335.149,3324.111,3334.782,7710
2025.06.25 15:00,3323.386,3327.194,3321.603,3325.643,7593
2025.06.25 14:00,3314.46,3326.368,3312.238,3323.404,11178
2025.06.25 13:00,3320.655,3321.646,3311.894,3314.467,12809
2025.06.25 12:00,3322.66,3329.507,3318.186,3320.609,8666
2025.06.25 11:00,3324.392,3329.548,3322.111,3322.646,7888
2025.06.25 10:00,3325.292,3329.569,3324.164,3324.483,6388
2025.06.25 09:00,3327.251,3327.323,3321.397,3325.249,7232
